Gryoscope_X,Gryoscope_Y,Gryoscope_Z
-0.1188688650727272,-0.5454651713371277,0.3066275715827942
-0.3482477366924286,-0.5672463774681091,0.29918962717056274
-0.6522680521011353,-0.35901302099227905,0.29156020283699036
-0.9178419709205627,-0.004905010107904673,0.27354365587234497
-1.0334683656692505,0.313808798789978,0.22317209839820862
-0.9833019375801086,0.4161921441555023,0.18194742500782013
-0.7396833896636963,0.3292383551597595,0.18804526329040527
-0.406987726688385,0.10051915049552917,0.20667009055614471
-0.08440756052732468,-0.23679789900779724,0.20192699134349823
0.09540188312530518,-0.5748862028121948,0.1503455638885498
0.09026118367910385,-0.7847443222999573,0.085720494389534
-0.07191547006368637,-0.7029346823692322,-0.017248494550585747
-0.2866770327091217,-0.3547660708427429,-0.25021570920944214
-0.38378068804740906,-0.0173233300447464,-0.5827654004096985
-0.2653301954269409,0.06696971505880356,-0.8923317790031433
0.04333975166082382,-0.13659432530403137,-1.0822274684906006
0.4626224935054779,-0.48606231808662415,-1.1545082330703735
0.9118828773498535,-0.7959620952606201,-1.1802746057510376
1.3181089162826538,-1.0091500282287598,-1.1834582090377808
1.6417677402496338,-1.1516730785369873,-1.1609989404678345
1.805763602256775,-1.1724997758865356,-1.1644924879074097
1.8179198503494263,-1.0173338651657104,-1.2614184617996216
1.7651196718215942,-0.833994448184967,-1.4438319206237793
1.6983736753463745,-0.7456480860710144,-1.638336181640625
1.6667544841766357,-0.7565092444419861,-1.7749375104904175
1.7221797704696655,-0.838557243347168,-1.8610646724700928
1.871066927909851,-0.9807303547859192,-1.8768504858016968
2.1090593338012695,-1.1225546598434448,-1.8218647241592407
2.3785839080810547,-1.261906623840332,-1.7048745155334473
2.5675837993621826,-1.360217809677124,-1.5545960664749146
2.5845677852630615,-1.2035778760910034,-1.4122394323349
2.4391958713531494,-0.9136552214622498,-1.3018485307693481
2.2359931468963623,-0.6548710465431213,-1.3539683818817139
2.0338706970214844,-0.548801839351654,-1.5666245222091675
1.8733327388763428,-0.6159193515777588,-1.80283784866333
1.7861882448196411,-0.8493273258209229,-1.9956799745559692
1.8046026229858398,-1.122865080833435,-2.14294695854187
1.8881138563156128,-1.409528374671936,-2.1932199001312256
1.9834272861480713,-1.6239076852798462,-2.0859930515289307
1.997793436050415,-1.7357336282730103,-1.8451464176177979
1.8448596000671387,-1.5757758617401123,-1.5813908576965332
1.6083194017410278,-1.1016546487808228,-1.4590167999267578
1.3796343803405762,-0.6167079210281372,-1.5261752605438232
1.1910340785980225,-0.37616512179374695,-1.648419976234436
1.1025694608688354,-0.4445263147354126,-1.7419906854629517
1.0887178182601929,-0.8176173567771912,-1.7652792930603027
1.1285693645477295,-1.3806754350662231,-1.7087680101394653
