Gryoscope_X,Gryoscope_Y,Gryoscope_Z
0.19161869585514069,-0.6440349221229553,0.4571070969104767
0.05552584305405617,-0.34126225113868713,0.4782499372959137
-0.12313444912433624,0.09433688968420029,0.38456472754478455
-0.3398718237876892,0.5136880874633789,0.24125683307647705
-0.5082850456237793,0.7169477343559265,0.1396969109773636
-0.5364146828651428,0.7041781544685364,0.11654525250196457
-0.45540347695350647,0.41524460911750793,0.17775721848011017
-0.29484495520591736,-0.06321226060390472,0.30035850405693054
-0.10617250949144363,-0.4853360652923584,0.4329058825969696
-0.00293320557102561,-0.7356143593788147,0.47327035665512085
0.0013377057621255517,-0.7626590132713318,0.40176260471343994
-0.06760327517986298,-0.6130876541137695,0.2895950675010681
-0.1767635941505432,-0.41245466470718384,0.21134313941001892
-0.22771598398685455,-0.18044275045394897,0.12005982547998428
-0.14952877163887024,0.00923371221870184,-0.04506387934088707
-0.14952877163887024,0.00923371221870184,-0.04506387934088707
0.04608254134654999,0.05550161004066467,-0.23196612298488617
0.30849072337150574,-0.0751006081700325,-0.36105725169181824
0.5942806601524353,-0.35487979650497437,-0.437766969203949
0.8344152569770813,-0.7105015516281128,-0.5118563771247864
0.9909752607345581,-1.0462424755096436,-0.5986716747283936
1.0579572916030884,-1.2186936140060425,-0.6903877258300781
1.0547806024551392,-1.182104229927063,-0.8197321891784668
1.0795773267745972,-0.9971671104431152,-0.9804787039756775
1.1927086114883423,-0.7859100103378296,-1.1392220258712769
1.3671265840530396,-0.6740106344223022,-1.2569960355758667
1.5544514656066895,-0.6926866173744202,-1.3452295064926147
1.7198091745376587,-0.8086395859718323,-1.4277582168579102
1.8405252695083618,-1.0063691139221191,-1.4969286918640137
1.8776944875717163,-1.1941707134246826,-1.510430932044983
1.82753324508667,-1.3145147562026978,-1.5095579624176025
1.7385634183883667,-1.3242195844650269,-1.5141754150390625
1.628548264503479,-1.2054998874664307,-1.5234687328338623
1.5502668619155884,-1.007498860359192,-1.5382457971572876
1.5055947303771973,-0.8097943067550659,-1.5528700351715088
1.44825279712677,-0.7183914184570312,-1.5409750938415527
1.4072904586791992,-0.7086804509162903,-1.5318217277526855
1.3725641965866089,-0.8041470646858215,-1.530212640762329
1.3338476419448853,-0.9697685241699219,-1.488358736038208
1.3195300102233887,-1.0964937210083008,-1.4194494485855103
1.3381612300872803,-1.058003544807434,-1.4185705184936523
1.370605707168579,-0.9114554524421692,-1.5023962259292603
1.398852825164795,-0.7626587748527527,-1.6225931644439697
1.421563982963562,-0.6578274369239807,-1.714178204536438
1.430068016052246,-0.7025339007377625,-1.753236174583435
1.443100094795227,-0.8231846690177917,-1.7085334062576294
1.4734777212142944,-0.9714617729187012,-1.6002253293991089
1.5032188892364502,-1.1640125513076782,-1.462011456489563
1.4516561031341553,-1.36141836643219,-1.3031933307647705
1.2753801345825195,-1.4370731115341187,-1.1583421230316162
0.992398202419281,-1.2783271074295044,-1.0919064283370972
