Acceleration_X,Acceleration_Y,Acceleration_Z
-0.1117401123046875,-0.861907958984375,-0.415130615234375
-0.1117401123046875,-0.861907958984375,-0.415130615234375
-0.1101531982421875,-0.8211212158203125,-0.3536529541015625
-0.0946807861328125,-0.7980499267578125,-0.3260345458984375
-0.0858154296875,-0.78607177734375,-0.2993927001953125
-0.0858154296875,-0.78607177734375,-0.2993927001953125
-0.0919342041015625,-0.7876129150390625,-0.2943115234375
-0.108154296875,-0.7988128662109375,-0.304779052734375
-0.12744140625,-0.7990875244140625,-0.32965087890625
-0.1472625732421875,-0.783660888671875,-0.3405303955078125
-0.1614837646484375,-0.765411376953125,-0.3409576416015625
-0.164886474609375,-0.74517822265625,-0.339752197265625
-0.156524658203125,-0.7239532470703125,-0.343597412109375
-0.148895263671875,-0.70721435546875,-0.3476104736328125
-0.134033203125,-0.682403564453125,-0.3528289794921875
-0.1330413818359375,-0.646820068359375,-0.3613739013671875
-0.1205291748046875,-0.6177978515625,-0.380157470703125
-0.1028289794921875,-0.6026458740234375,-0.3915557861328125
-0.10711669921875,-0.570892333984375,-0.3932647705078125
-0.1210174560546875,-0.54766845703125,-0.4051055908203125
-0.1116180419921875,-0.5396270751953125,-0.4043426513671875
-0.0863800048828125,-0.5450592041015625,-0.3978118896484375
-0.084381103515625,-0.534393310546875,-0.3915863037109375
-0.077789306640625,-0.54547119140625,-0.3755035400390625
-0.085052490234375,-0.53631591796875,-0.364166259765625
-0.0846710205078125,-0.5064849853515625,-0.3413238525390625
-0.0583343505859375,-0.470703125,-0.331787109375
-0.02783203125,-0.42010498046875,-0.3125
0.00091552734375,-0.4164276123046875,-0.287139892578125
-0.014190673828125,-0.425811767578125,-0.300262451171875
-0.020263671875,-0.41546630859375,-0.2938232421875
-0.0640869140625,-0.438629150390625,-0.2953643798828125
-0.1531982421875,-0.4380645751953125,-0.335113525390625
-0.29119873046875,-0.4543609619140625,-0.38720703125
-0.4429779052734375,-0.50537109375,-0.4471282958984375
-0.599090576171875,-0.4952545166015625,-0.5025787353515625
-0.7568511962890625,-0.428924560546875,-0.5713958740234375
-0.9326934814453125,-0.3701019287109375,-0.6175994873046875
-1.18963623046875,-0.383453369140625,-0.7091217041015625
-1.4087677001953125,-0.3678131103515625,-0.7808837890625
-1.7262420654296875,-0.313690185546875,-0.8433685302734375
-1.9009552001953125,-0.0999298095703125,-0.8463287353515625
-1.99737548828125,0.1224822998046875,-0.795562744140625
-2.07958984375,0.399810791015625,-0.7177886962890625
-2.0990753173828125,0.609710693359375,-0.5464935302734375
-2.177276611328125,0.5509033203125,-0.5443878173828125
-2.443023681640625,0.44696044921875,-0.6397705078125
-2.5938720703125,0.562835693359375,-0.6531219482421875
-2.5819549560546875,0.611480712890625,-0.60693359375
-2.4898223876953125,0.627532958984375,-0.4790802001953125
-2.4412384033203125,0.70697021484375,-0.322296142578125
-2.3694000244140625,0.7195281982421875,-0.2420806884765625
-2.2576446533203125,0.762451171875,-0.193115234375
-2.22540283203125,0.820037841796875,-0.1964263916015625
-2.137298583984375,0.840423583984375,-0.200164794921875
-2.028228759765625,0.8361358642578125,-0.207183837890625
-1.9197540283203125,0.8717498779296875,-0.1926422119140625
-1.826385498046875,0.8681488037109375,-0.1976165771484375
-1.713958740234375,0.8519439697265625,-0.1838531494140625
-1.61669921875,0.8368072509765625,-0.16827392578125
-1.5390625,0.8351898193359375,-0.1360015869140625
-1.4807586669921875,0.83001708984375,-0.1379852294921875
-1.448394775390625,0.8481903076171875,-0.11138916015625
-1.3880767822265625,0.8633880615234375,-0.094024658203125
-1.29730224609375,0.886810302734375,-0.0426025390625
-1.216522216796875,0.880828857421875,-0.0423736572265625
-1.108062744140625,0.832550048828125,-0.015777587890625
-1.0241241455078125,0.7606201171875,0.0255889892578125
-0.9365386962890625,0.6839752197265625,0.04437255859375
-0.8707275390625,0.630889892578125,0.068206787109375
-0.8582305908203125,0.5703887939453125,0.0849151611328125
-0.814697265625,0.534423828125,0.13055419921875
-0.7781524658203125,0.4948272705078125,0.1574249267578125
-0.7550811767578125,0.48004150390625,0.1927032470703125
-0.6960906982421875,0.4447479248046875,0.2450714111328125
-0.6678619384765625,0.34912109375,0.263153076171875
-0.61968994140625,0.3654632568359375,0.34197998046875
-0.5135040283203125,0.319854736328125,0.3957061767578125
-0.42999267578125,0.2526702880859375,0.4347076416015625
-0.2981719970703125,0.2321624755859375,0.4712982177734375
-0.166595458984375,0.20001220703125,0.4768218994140625
-0.03753662109375,0.19659423828125,0.4683837890625
0.0760498046875,0.18963623046875,0.476318359375
0.19097900390625,0.17425537109375,0.4775848388671875
0.3107147216796875,0.154693603515625,0.4827880859375
0.4428863525390625,0.12091064453125,0.466796875
0.5516815185546875,0.1011962890625,0.461212158203125
0.6492767333984375,0.0596466064453125,0.4384918212890625
0.7359161376953125,-0.0202484130859375,0.4190521240234375
0.7787933349609375,-0.075408935546875,0.39434814453125
0.816314697265625,-0.1362457275390625,0.358428955078125
0.8414459228515625,-0.182861328125,0.361419677734375
0.8592987060546875,-0.2069244384765625,0.3754119873046875
0.8559722900390625,-0.21051025390625,0.381439208984375
0.8487396240234375,-0.20489501953125,0.3774261474609375
0.8333740234375,-0.190338134765625,0.3478851318359375
0.7963104248046875,-0.1906280517578125,0.3025665283203125
0.74456787109375,-0.1884765625,0.2278289794921875
0.6573333740234375,-0.1674346923828125,0.128143310546875
0.5352783203125,-0.1294403076171875,0.032623291015625
0.413970947265625,-0.1008148193359375,-0.060760498046875
0.2873687744140625,-0.058929443359375,-0.1546783447265625
0.1198577880859375,-0.02197265625,-0.237762451171875
-0.0663299560546875,0.003997802734375,-0.3084869384765625
-0.2337188720703125,-0.0184478759765625,-0.3509368896484375
-0.380889892578125,-0.0742340087890625,-0.3421783447265625
-0.520782470703125,-0.10662841796875,-0.3028411865234375
-0.672149658203125,-0.1344757080078125,-0.2653045654296875
-0.800811767578125,-0.1402435302734375,-0.259521484375
-0.9098663330078125,-0.1474151611328125,-0.287353515625
-0.9853057861328125,-0.1605682373046875,-0.3406524658203125
-1.040191650390625,-0.17498779296875,-0.4066162109375
-1.1133575439453125,-0.18817138671875,-0.46209716796875
-1.183502197265625,-0.1293487548828125,-0.5070953369140625
-1.2369537353515625,-0.0921478271484375,-0.5614166259765625
-1.2962646484375,-0.1167755126953125,-0.5796661376953125
-1.3245697021484375,-0.0974884033203125,-0.571502685546875
-1.344451904296875,-0.17718505859375,-0.567718505859375
-1.3713836669921875,-0.259735107421875,-0.547882080078125
-1.4108123779296875,-0.204376220703125,-0.5376739501953125
-1.4597320556640625,-0.1364898681640625,-0.5244293212890625
-1.48504638671875,-0.0467376708984375,-0.5050506591796875
-1.4525146484375,-0.0110931396484375,-0.4715118408203125
-1.41815185546875,-0.1643524169921875,-0.427459716796875
-1.3897552490234375,-0.2501983642578125,-0.3904571533203125
-1.4001617431640625,-0.237548828125,-0.3573760986328125
-1.4396820068359375,-0.2172393798828125,-0.355194091796875
-1.45904541015625,-0.139312744140625,-0.366668701171875
-1.4586639404296875,-0.0499420166015625,-0.3755645751953125
-1.4220733642578125,0.025482177734375,-0.397552490234375
-1.404388427734375,0.00164794921875,-0.4388427734375
-1.4573822021484375,-0.123382568359375,-0.4816436767578125
-1.539703369140625,-0.1358489990234375,-0.4773101806640625
-1.618194580078125,-0.1453704833984375,-0.4736175537109375
-1.7329864501953125,-0.11895751953125,-0.453704833984375
-1.8332672119140625,-0.0995635986328125,-0.415557861328125
-1.8904876708984375,-0.11376953125,-0.3739013671875
-1.91131591796875,-0.1708831787109375,-0.29547119140625
-1.8951568603515625,-0.193267822265625,-0.2061004638671875
-1.8648529052734375,-0.187042236328125,-0.139251708984375
-1.8370208740234375,-0.163299560546875,-0.085723876953125
