Gryoscope_X,Gryoscope_Y,Gryoscope_Z
-0.07877577096223831,-0.04734274744987488,0.14236965775489807
-0.04370380565524101,-0.0067878649570047855,0.1389634758234024
0.0006402239087037742,0.021687984466552734,0.1845000684261322
0.0018080200534313917,-0.004856806714087725,0.27533596754074097
-0.04641596972942352,-0.042823098599910736,0.40631529688835144
-0.14759264886379242,-0.0262979157269001,0.5542528033256531
-0.29372695088386536,0.019933227449655533,0.6818714737892151
-0.42408469319343567,0.06491108983755112,0.7563443779945374
-0.4763503074645996,0.09479255229234695,0.7897449731826782
-0.46364009380340576,0.08431008458137512,0.8350749015808105
-0.4093416929244995,0.04775979742407799,0.9287002086639404
-0.35385021567344666,0.004863198380917311,1.0496844053268433
-0.3337300419807434,-0.054786283522844315,1.1233655214309692
-0.29428836703300476,-0.18552619218826294,1.1467843055725098
-0.2254573553800583,-0.3619481027126312,1.1818273067474365
-0.1680459976196289,-0.4701121151447296,1.317779541015625
-0.12973323464393616,-0.49709632992744446,1.540149450302124
-0.19797353446483612,-0.4582589268684387,1.8244168758392334
-0.3813585340976715,-0.3742164671421051,2.1147406101226807
-0.628889799118042,-0.35056015849113464,2.3621649742126465
-0.8732811212539673,-0.40832915902137756,2.5624349117279053
-1.035057783126831,-0.5652463436126709,2.69297194480896
-1.0341286659240723,-0.7686554193496704,2.8003737926483154
-1.0341286659240723,-0.7686554193496704,2.8003737926483154
-0.898542046546936,-0.9382380247116089,2.9325132369995117
-0.48918965458869934,-1.0852352380752563,3.147723913192749
-0.48918965458869934,-1.0852352380752563,3.147723913192749
-0.2157014012336731,-1.2153593301773071,3.3900861740112305
-0.2157014012336731,-1.2153593301773071,3.3900861740112305
-0.13702896237373352,-1.3093452453613281,3.4337923526763916
-0.15509077906608582,-1.4131566286087036,3.4802894592285156
-0.2547904849052429,-1.497336983680725,3.5861399173736572
-0.34247079491615295,-1.622935175895691,3.7158002853393555
-0.18394160270690918,-2.2975423336029053,3.682079315185547
-0.18394160270690918,-2.2975423336029053,3.682079315185547
0.10529685765504837,-2.6552655696868896,3.580965757369995
