Acceleration_X,Acceleration_Y,Acceleration_Z
0.1162109375,-0.96490478515625,-0.4959564208984375
0.067901611328125,-0.9264984130859375,-0.46014404296875
0.0658721923828125,-0.8760223388671875,-0.4799957275390625
0.08184814453125,-0.889862060546875,-0.4626007080078125
0.0955047607421875,-0.9167938232421875,-0.466094970703125
0.1039276123046875,-0.9302825927734375,-0.44915771484375
0.099639892578125,-0.923797607421875,-0.4377593994140625
0.0679779052734375,-0.89892578125,-0.4405670166015625
0.04547119140625,-0.883056640625,-0.4250335693359375
0.032379150390625,-0.87042236328125,-0.437469482421875
0.071929931640625,-0.857269287109375,-0.4229736328125
0.0851287841796875,-0.8715667724609375,-0.4210968017578125
0.0394744873046875,-0.8728179931640625,-0.40350341796875
-0.006317138671875,-0.874755859375,-0.389007568359375
-0.026580810546875,-0.8843841552734375,-0.3832550048828125
-0.022796630859375,-0.902099609375,-0.375640869140625
-0.03826904296875,-0.9111328125,-0.367462158203125
-0.0760040283203125,-0.8951263427734375,-0.386962890625
-0.113677978515625,-0.8680572509765625,-0.373779296875
-0.172882080078125,-0.86053466796875,-0.3733978271484375
-0.2128753662109375,-0.9007110595703125,-0.4141845703125
-0.232147216796875,-0.9365234375,-0.3976593017578125
-0.243377685546875,-0.927978515625,-0.3792266845703125
-0.30322265625,-0.9388275146484375,-0.4052886962890625
-0.4029693603515625,-0.9989013671875,-0.43829345703125
-0.461761474609375,-1.00189208984375,-0.42144775390625
-0.4727020263671875,-0.9990234375,-0.4164886474609375
-0.487457275390625,-1.048370361328125,-0.416595458984375
-0.4557037353515625,-1.072540283203125,-0.4225921630859375
-0.4476470947265625,-1.087921142578125,-0.415863037109375
-0.4066925048828125,-1.0916595458984375,-0.4439239501953125
-0.3797149658203125,-1.105194091796875,-0.444366455078125
-0.357666015625,-1.093170166015625,-0.448333740234375
-0.320709228515625,-1.07330322265625,-0.482025146484375
-0.2647552490234375,-1.0405731201171875,-0.525726318359375
-0.2017822265625,-1.0520477294921875,-0.5734100341796875
-0.1318206787109375,-1.055419921875,-0.6149444580078125
-0.0752410888671875,-1.053680419921875,-0.648529052734375
-0.0276336669921875,-1.0535736083984375,-0.695098876953125
-0.0043792724609375,-1.0426788330078125,-0.7457122802734375
0.0412445068359375,-1.0339202880859375,-0.8008270263671875
0.085418701171875,-1.027374267578125,-0.844390869140625
0.095550537109375,-0.9989166259765625,-0.876953125
0.140716552734375,-0.9810943603515625,-0.9024200439453125
0.194580078125,-0.9704437255859375,-0.91766357421875
0.244873046875,-0.9537506103515625,-0.9229278564453125
0.308319091796875,-0.9405059814453125,-0.970733642578125
0.3358306884765625,-0.9435272216796875,-0.990081787109375
0.3280181884765625,-0.9231109619140625,-0.9886016845703125
0.3056793212890625,-0.8995208740234375,-0.9977264404296875
0.2897491455078125,-0.8850555419921875,-1.01104736328125
0.275390625,-0.86370849609375,-1.0143280029296875
0.252655029296875,-0.8394622802734375,-1.0194549560546875
0.2613067626953125,-0.8235931396484375,-1.009368896484375
0.2818603515625,-0.7982330322265625,-0.9818878173828125
0.3191986083984375,-0.79241943359375,-0.9429168701171875
0.355560302734375,-0.78656005859375,-0.8945159912109375
0.3607025146484375,-0.7720947265625,-0.8403167724609375
0.309295654296875,-0.745391845703125,-0.7791748046875
0.255523681640625,-0.71588134765625,-0.73504638671875
0.216461181640625,-0.6875152587890625,-0.7089080810546875
0.2046966552734375,-0.6621246337890625,-0.67822265625
0.217620849609375,-0.646270751953125,-0.6199798583984375
0.233795166015625,-0.634063720703125,-0.572265625
0.2793731689453125,-0.5791168212890625,-0.50958251953125
0.28662109375,-0.6066131591796875,-0.45782470703125
0.2991180419921875,-0.596527099609375,-0.4098663330078125
0.27349853515625,-0.5672454833984375,-0.3500823974609375
0.2006988525390625,-0.5620574951171875,-0.3100128173828125
0.165863037109375,-0.5004730224609375,-0.2576141357421875
0.1226043701171875,-0.485931396484375,-0.1938629150390625
0.100311279296875,-0.5033111572265625,-0.16192626953125
0.0871429443359375,-0.4867095947265625,-0.1314697265625
0.0797271728515625,-0.4864959716796875,-0.0946197509765625
0.101409912109375,-0.4740753173828125,-0.0566558837890625
0.09552001953125,-0.467254638671875,-0.0258331298828125
0.08306884765625,-0.4577178955078125,0.0093231201171875
0.043731689453125,-0.4457550048828125,0.038177490234375
0.0037078857421875,-0.434600830078125,0.0704193115234375
-0.0421600341796875,-0.4368133544921875,0.09625244140625
-0.087890625,-0.4421539306640625,0.117034912109375
-0.1277923583984375,-0.4526519775390625,0.15576171875
-0.1822357177734375,-0.46807861328125,0.1980438232421875
-0.2182464599609375,-0.4834136962890625,0.2194061279296875
-0.2867584228515625,-0.4891204833984375,0.25103759765625
-0.364288330078125,-0.4795074462890625,0.2848358154296875
-0.4252166748046875,-0.4835968017578125,0.306488037109375
-0.4805450439453125,-0.487579345703125,0.3240203857421875
-0.5079498291015625,-0.4805755615234375,0.32354736328125
-0.5123443603515625,-0.466094970703125,0.322784423828125
-0.5244140625,-0.464599609375,0.32989501953125
-0.528228759765625,-0.4523468017578125,0.3312225341796875
