Acceleration_X,Acceleration_Y,Acceleration_Z
-0.129638671875,-0.9363555908203125,-0.4329681396484375
-0.1658935546875,-0.9263153076171875,-0.38800048828125
-0.1964263916015625,-0.8942108154296875,-0.3329315185546875
-0.2296142578125,-0.8871307373046875,-0.34136962890625
-0.258026123046875,-0.9072265625,-0.342010498046875
-0.2552032470703125,-0.9227142333984375,-0.323394775390625
-0.2438812255859375,-0.9240570068359375,-0.331268310546875
-0.2313690185546875,-0.9227294921875,-0.3526153564453125
-0.2159881591796875,-0.93121337890625,-0.3593597412109375
-0.20306396484375,-0.9322357177734375,-0.36077880859375
-0.1868438720703125,-0.917999267578125,-0.36798095703125
-0.1812286376953125,-0.91986083984375,-0.360809326171875
-0.1804351806640625,-0.9308013916015625,-0.3592529296875
-0.1883087158203125,-0.942230224609375,-0.35406494140625
-0.2050933837890625,-0.96197509765625,-0.3323822021484375
-0.2256927490234375,-0.974884033203125,-0.3236541748046875
-0.2234649658203125,-0.9850921630859375,-0.3268585205078125
-0.2093048095703125,-1.006439208984375,-0.3264617919921875
-0.184234619140625,-1.0118255615234375,-0.34503173828125
-0.160369873046875,-1.0194854736328125,-0.3741455078125
-0.1475830078125,-1.024078369140625,-0.404693603515625
-0.142974853515625,-1.0104827880859375,-0.4385986328125
-0.1400604248046875,-1.0115203857421875,-0.45111083984375
-0.1420440673828125,-1.0291290283203125,-0.4787750244140625
-0.162445068359375,-1.0292816162109375,-0.513092041015625
-0.1900787353515625,-1.0266265869140625,-0.5541229248046875
-0.18646240234375,-1.036285400390625,-0.5871124267578125
-0.1645355224609375,-1.04217529296875,-0.641571044921875
-0.139495849609375,-1.0464935302734375,-0.7096710205078125
-0.1302947998046875,-1.059814453125,-0.75653076171875
-0.1293792724609375,-1.0455169677734375,-0.7887725830078125
-0.1478424072265625,-1.01397705078125,-0.798828125
-0.1920013427734375,-0.97857666015625,-0.789825439453125
-0.22064208984375,-0.9546661376953125,-0.7817840576171875
-0.2295379638671875,-0.9393310546875,-0.756256103515625
-0.22344970703125,-0.9173431396484375,-0.71881103515625
-0.2170562744140625,-0.892852783203125,-0.6849365234375
-0.2115020751953125,-0.864959716796875,-0.657684326171875
-0.205352783203125,-0.830535888671875,-0.6305694580078125
-0.2001495361328125,-0.801055908203125,-0.5872344970703125
-0.2039947509765625,-0.7902069091796875,-0.5314788818359375
-0.218719482421875,-0.8013153076171875,-0.4921112060546875
-0.211395263671875,-0.804107666015625,-0.438507080078125
-0.2107391357421875,-0.78277587890625,-0.3808746337890625
-0.2196502685546875,-0.76422119140625,-0.312713623046875
-0.22076416015625,-0.7451019287109375,-0.2451324462890625
-0.2143707275390625,-0.7226715087890625,-0.193023681640625
-0.2168731689453125,-0.6904144287109375,-0.1380615234375
-0.20843505859375,-0.644775390625,-0.07452392578125
-0.19537353515625,-0.6120147705078125,-0.0259857177734375
-0.194122314453125,-0.5898284912109375,-0.0020294189453125
-0.1985931396484375,-0.5747833251953125,0.05987548828125
-0.1986083984375,-0.5628509521484375,0.1509246826171875
-0.1959075927734375,-0.557464599609375,0.2135772705078125
-0.198455810546875,-0.5526885986328125,0.271514892578125
-0.2047271728515625,-0.5276336669921875,0.32122802734375
-0.2149505615234375,-0.5050506591796875,0.39581298828125
-0.217742919921875,-0.4861602783203125,0.4824981689453125
-0.2283782958984375,-0.479766845703125,0.549713134765625
-0.2623443603515625,-0.48358154296875,0.6103668212890625
-0.29364013671875,-0.481475830078125,0.6703033447265625
-0.30804443359375,-0.4513092041015625,0.73748779296875
-0.307403564453125,-0.41766357421875,0.8179473876953125
-0.2904205322265625,-0.45098876953125,0.9152374267578125
-0.261199951171875,-0.5104522705078125,0.9983673095703125
-0.248870849609375,-0.5037078857421875,1.0731658935546875
-0.2464447021484375,-0.469818115234375,1.1726531982421875
-0.2474365234375,-0.4597625732421875,1.2309417724609375
-0.2492828369140625,-0.477783203125,1.257598876953125
-0.24920654296875,-0.521148681640625,1.27459716796875
-0.255950927734375,-0.573028564453125,1.2708892822265625
-0.2574310302734375,-0.591400146484375,1.2513427734375
-0.263214111328125,-0.58331298828125,1.2367401123046875
-0.26416015625,-0.570587158203125,1.2075653076171875
-0.258087158203125,-0.5430755615234375,1.1592864990234375
-0.2436676025390625,-0.531524658203125,1.107635498046875
-0.2375640869140625,-0.5808868408203125,1.0447235107421875
-0.2155914306640625,-0.60516357421875,0.9915618896484375
-0.1969451904296875,-0.6168365478515625,0.929595947265625
-0.191864013671875,-0.6510162353515625,0.8302154541015625
-0.2000732421875,-0.679351806640625,0.7343292236328125
-0.20635986328125,-0.6900177001953125,0.6353759765625
-0.20941162109375,-0.70758056640625,0.5438385009765625
-0.2046966552734375,-0.70257568359375,0.4824676513671875
-0.22015380859375,-0.6913909912109375,0.440826416015625
-0.2244873046875,-0.675445556640625,0.3915863037109375
-0.2346343994140625,-0.69293212890625,0.318634033203125
-0.2306060791015625,-0.750701904296875,0.240325927734375
-0.2073516845703125,-0.8283538818359375,0.177337646484375
-0.1999969482421875,-0.8724365234375,0.1388092041015625
-0.2032318115234375,-0.8730316162109375,0.0904083251953125
-0.22265625,-0.8760223388671875,0.038238525390625
-0.244873046875,-0.8829193115234375,0.0203857421875
-0.2636566162109375,-0.862213134765625,0.0171356201171875
-0.267730712890625,-0.8385162353515625,-0.010162353515625
-0.2527923583984375,-0.8726043701171875,-0.05718994140625
-0.2391815185546875,-0.91375732421875,-0.09356689453125
-0.2401123046875,-0.9046783447265625,-0.148406982421875
-0.2228546142578125,-0.88665771484375,-0.21282958984375
-0.220672607421875,-0.8853912353515625,-0.287200927734375
-0.2303466796875,-0.897979736328125,-0.34710693359375
-0.250823974609375,-0.888031005859375,-0.418701171875
-0.2884521484375,-0.8911285400390625,-0.462860107421875
-0.3112640380859375,-0.910980224609375,-0.4870147705078125
-0.3195953369140625,-0.93670654296875,-0.5260162353515625
-0.3404541015625,-0.946441650390625,-0.54888916015625
-0.3553009033203125,-0.9069976806640625,-0.547698974609375
-0.365234375,-0.870758056640625,-0.5432586669921875
-0.4064788818359375,-0.880645751953125,-0.535247802734375
-0.4443817138671875,-0.8845062255859375,-0.5065765380859375
-0.4667816162109375,-0.893646240234375,-0.4980316162109375
-0.509246826171875,-0.9358673095703125,-0.4550018310546875
-0.5539093017578125,-0.9749908447265625,-0.405914306640625
-0.594268798828125,-0.9839935302734375,-0.3739166259765625
-0.631683349609375,-0.9830322265625,-0.3209991455078125
-0.66119384765625,-0.9566802978515625,-0.285064697265625
-0.70941162109375,-0.912811279296875,-0.26336669921875
-0.7569732666015625,-0.88739013671875,-0.20849609375
-0.8008270263671875,-0.8839874267578125,-0.17279052734375
-0.8424224853515625,-0.906097412109375,-0.147125244140625
-0.871917724609375,-0.9335479736328125,-0.1169281005859375
-0.90631103515625,-0.9373626708984375,-0.1087799072265625
-0.9283905029296875,-0.9090423583984375,-0.1252593994140625
-0.943511962890625,-0.8449249267578125,-0.13665771484375
-0.9680633544921875,-0.811920166015625,-0.1111602783203125
-0.976837158203125,-0.8109588623046875,-0.084503173828125
-0.97540283203125,-0.805145263671875,-0.051300048828125
-0.9992523193359375,-0.7850494384765625,0.020111083984375
-1.0136566162109375,-0.7642669677734375,0.07415771484375
-1.0272979736328125,-0.7599945068359375,0.12786865234375
-1.0272979736328125,-0.7599945068359375,0.12786865234375
-1.0149993896484375,-0.7058868408203125,0.2004241943359375
-0.996551513671875,-0.640350341796875,0.2220306396484375
-0.996551513671875,-0.640350341796875,0.2220306396484375
-0.978240966796875,-0.56597900390625,0.267913818359375
-0.949066162109375,-0.52191162109375,0.3508453369140625
-0.949066162109375,-0.52191162109375,0.3508453369140625
-0.9844970703125,-0.48712158203125,0.4425201416015625
-0.9844970703125,-0.48712158203125,0.4425201416015625
-0.9866790771484375,-0.4910430908203125,0.4877166748046875
-0.9866790771484375,-0.4910430908203125,0.4877166748046875
-0.970794677734375,-0.475494384765625,0.4974517822265625
-0.9435272216796875,-0.4327392578125,0.52093505859375
-0.917327880859375,-0.42437744140625,0.5358734130859375
-0.906005859375,-0.4764556884765625,0.5531005859375
-0.923004150390625,-0.5140838623046875,0.5883331298828125
-0.9500579833984375,-0.5047149658203125,0.5943145751953125
-0.9977264404296875,-0.5496978759765625,0.5822601318359375
-1.0548248291015625,-0.6385040283203125,0.565521240234375
-1.131988525390625,-0.689788818359375,0.519805908203125
-1.196929931640625,-0.7003936767578125,0.51458740234375
-1.24920654296875,-0.7601776123046875,0.461151123046875
-1.3342742919921875,-0.8216552734375,0.43316650390625
-1.4099578857421875,-0.8653106689453125,0.404022216796875
-1.4617767333984375,-0.9022064208984375,0.3673553466796875
-1.4843902587890625,-0.940032958984375,0.3108062744140625
-1.4976806640625,-0.959625244140625,0.2520751953125
-1.4956817626953125,-0.980865478515625,0.2103729248046875
-1.4952545166015625,-1.0294647216796875,0.1674652099609375
-1.5047454833984375,-1.071380615234375,0.1514892578125
-1.4926605224609375,-1.06298828125,0.1285400390625
-1.4535064697265625,-1.034271240234375,0.1074371337890625
-1.407470703125,-1.054351806640625,0.102752685546875
-1.338653564453125,-1.0691375732421875,0.0816802978515625
-1.2456207275390625,-1.050445556640625,0.052520751953125
-1.1589508056640625,-1.022216796875,0.05535888671875
-1.0894622802734375,-0.995025634765625,0.087249755859375
-1.0172119140625,-0.9560546875,0.1048736572265625
-0.9441680908203125,-0.9271697998046875,0.130950927734375
-0.8764495849609375,-0.9005279541015625,0.1805877685546875
-0.8020477294921875,-0.8639068603515625,0.1927947998046875
-0.733734130859375,-0.81439208984375,0.19708251953125
-0.64471435546875,-0.7374725341796875,0.2200469970703125
-0.530181884765625,-0.676666259765625,0.2317352294921875
-0.419708251953125,-0.5908203125,0.22955322265625
-0.3091278076171875,-0.51483154296875,0.241424560546875
-0.2008056640625,-0.45025634765625,0.2223968505859375
-0.078094482421875,-0.3699493408203125,0.1639862060546875
0.0153350830078125,-0.3038787841796875,0.1032562255859375
0.0718231201171875,-0.25311279296875,0.0153045654296875
0.0970916748046875,-0.242645263671875,-0.0580596923828125
0.1453399658203125,-0.21783447265625,-0.0872955322265625
0.1667327880859375,-0.1807403564453125,-0.114105224609375
0.1845855712890625,-0.162078857421875,-0.1057891845703125
0.213836669921875,-0.110992431640625,-0.0914154052734375
0.274627685546875,-0.0476837158203125,-0.061920166015625
