Acceleration_X,Acceleration_Y,Acceleration_Z
-0.006134033203125,-0.191009521484375,-1.01898193359375
-0.0577392578125,-0.1236724853515625,-1.013763427734375
-0.0485992431640625,-0.1591949462890625,-0.997833251953125
-0.0393524169921875,-0.1740570068359375,-0.997802734375
-0.008575439453125,-0.14697265625,-1.0023040771484375
0.01824951171875,-0.161865234375,-1.06024169921875
-0.0434417724609375,-0.1257171630859375,-1.224456787109375
-0.03515625,-0.174285888671875,-1.1302947998046875
0.000396728515625,-0.3054351806640625,-1.0712738037109375
-0.0205535888671875,-0.2375946044921875,-0.98486328125
0.0231475830078125,-0.096160888671875,-0.8637847900390625
0.035797119140625,-0.1582794189453125,-0.7620391845703125
0.014495849609375,-0.2373504638671875,-0.7016754150390625
-0.0251007080078125,-0.264984130859375,-0.744293212890625
-0.06561279296875,-0.321380615234375,-0.8159942626953125
-0.0751495361328125,-0.1939697265625,-1.0124359130859375
-0.064117431640625,-0.1117706298828125,-0.976837158203125
-0.0178375244140625,-0.0714874267578125,-0.8336181640625
-0.0530853271484375,-0.00537109375,-1.13385009765625
-0.0721282958984375,0.0768890380859375,-1.1155853271484375
-0.134765625,0.064910888671875,-1.1667022705078125
-0.10906982421875,0.0973052978515625,-1.093475341796875
-0.125457763671875,0.09375,-1.1816253662109375
-0.1223297119140625,0.0058746337890625,-1.2821502685546875
0.0083160400390625,-0.0781402587890625,-1.0930023193359375
-0.0211639404296875,-0.082550048828125,-0.806121826171875
-0.1155548095703125,-0.1727142333984375,-0.700103759765625
-0.2632904052734375,-0.1953277587890625,-0.859710693359375
-0.5069732666015625,-0.190216064453125,-1.12884521484375
-0.4101104736328125,-0.29156494140625,-0.93682861328125
-0.25946044921875,-0.2533416748046875,-0.7520599365234375
-0.0433502197265625,-0.2530975341796875,-0.619354248046875
0.264556884765625,-0.0988616943359375,-0.6588134765625
0.377960205078125,-0.11407470703125,-0.8661346435546875
0.3900146484375,-0.1143035888671875,-1.198333740234375
0.2962493896484375,-0.1040496826171875,-1.2258758544921875
0.00323486328125,0.0211334228515625,-1.270782470703125
-0.1735992431640625,0.0773773193359375,-1.22283935546875
-0.20294189453125,-0.01214599609375,-1.0160980224609375
-0.21258544921875,-0.0296478271484375,-0.91607666015625
-0.09332275390625,-0.0387420654296875,-0.9887847900390625
-0.1436614990234375,0.008697509765625,-0.9468536376953125
-0.0059051513671875,-0.05426025390625,-1.13037109375
0.190155029296875,-0.078277587890625,-1.080352783203125
0.4295654296875,-0.1194305419921875,-0.9218902587890625
0.3719635009765625,-0.12567138671875,-1.1905670166015625
0.375091552734375,-0.25946044921875,-1.1973724365234375
0.301116943359375,-0.0916290283203125,-0.76422119140625
0.15447998046875,-0.0399322509765625,-0.24725341796875
-0.1173248291015625,-0.1251678466796875,-0.408966064453125
-0.39312744140625,0.0233154296875,-0.9057769775390625
-0.4730072021484375,0.0439910888671875,-1.4874725341796875
-0.2249908447265625,0.192108154296875,-1.9435272216796875
0.2465362548828125,0.225830078125,-1.6023406982421875
0.3139190673828125,-0.063262939453125,-0.6742706298828125
0.0734710693359375,-0.0556182861328125,-0.340087890625
-0.074371337890625,-0.2665252685546875,-0.6155242919921875
-0.101806640625,-0.32171630859375,-1.0778350830078125
-0.0963897705078125,-0.2357635498046875,-1.1756439208984375
-0.10101318359375,-0.1804962158203125,-1.2633819580078125
-0.071990966796875,-0.2717132568359375,-1.11407470703125
-0.032989501953125,-0.2227630615234375,-0.729278564453125
-0.0263824462890625,-0.2139434814453125,-0.5062103271484375
-0.0495147705078125,-0.3762359619140625,-0.7083740234375
-0.0687408447265625,-0.134490966796875,-0.5406341552734375
-0.088165283203125,-0.0298004150390625,-0.900421142578125
-0.384002685546875,0.118377685546875,-1.9657745361328125
-0.354644775390625,0.161865234375,-1.756011962890625
-0.2426300048828125,-0.071197509765625,-1.0416717529296875
-0.2623748779296875,-0.1307830810546875,-0.5857696533203125
-0.039276123046875,-0.24615478515625,0.1161651611328125
-0.1312255859375,-0.101318359375,-0.128173828125
-0.20062255859375,0.1478271484375,-1.655517578125
-0.620880126953125,0.3421783447265625,-2.372650146484375
-0.1425628662109375,-0.0494842529296875,-1.0471649169921875
0.04144287109375,-0.2062530517578125,-0.350555419921875
0.0681915283203125,-0.256317138671875,-0.0430145263671875
0.042388916015625,-0.2266387939453125,-0.4102020263671875
-0.1902313232421875,-0.05621337890625,-1.2023162841796875
-0.3337554931640625,-0.099090576171875,-1.7150726318359375
-0.042022705078125,0.104766845703125,-1.6519622802734375
0.2448883056640625,0.09600830078125,-1.2060394287109375
0.1946868896484375,-0.01220703125,-0.9469451904296875
0.0085296630859375,-0.1292877197265625,-0.5228729248046875
-0.458038330078125,-0.16461181640625,-0.6182403564453125
-0.691986083984375,-0.24298095703125,-1.009552001953125
-0.5024261474609375,-0.1240692138671875,-1.07373046875
-0.227081298828125,-0.115386962890625,-1.05462646484375
-0.08111572265625,-0.1266937255859375,-0.974029541015625
