Gryoscope_X,Gryoscope_Y,Gryoscope_Z
-0.8460527062416077,-0.15762051939964294,-0.08464404940605164
-0.7029091119766235,-2.2078661918640137,-4.422186851501465
0.773174524307251,2.4026098251342773,6.965167999267578
-1.0499591827392578,1.633243203163147,1.5843467712402344
-1.8105154037475586,-2.0108823776245117,-2.540314197540283
-1.1890074014663696,0.39412787556648254,5.007448196411133
2.8943228721618652,-3.453401565551758,-5.85783052444458
0.7858570218086243,-3.223578929901123,0.05902523547410965
-2.9318385124206543,2.8659183979034424,6.629149913787842
1.813381314277649,-0.17493106424808502,-4.4092888832092285
-1.0194554328918457,-2.4234373569488525,-0.3367348909378052
-1.0194554328918457,-2.4234373569488525,-0.3367348909378052
-1.2687485218048096,0.5394448637962341,2.6569485664367676
0.31820380687713623,-3.2369253635406494,-1.1701713800430298
-1.1303560733795166,-1.7069381475448608,-4.520210266113281
0.6516459584236145,0.9939087629318237,7.435598850250244
-3.309023380279541,-1.476496934890747,2.3037896156311035
1.2170143127441406,-1.3241181373596191,-2.1087536811828613
0.34534940123558044,0.016516126692295074,2.8278615474700928
-0.6174219250679016,0.30334657430648804,0.4135705530643463
-3.0859382152557373,0.19863958656787872,-7.883634090423584
1.2209051847457886,1.0161384344100952,1.3610886335372925
1.8275562524795532,-2.8893563747406006,3.310220241546631
1.8020005226135254,-1.1228963136672974,4.691836833953857
-0.5999854207038879,-3.0054290294647217,0.433132529258728
-0.9311103224754333,-1.028031349182129,-8.943723678588867
0.7179709076881409,1.3300683498382568,3.35379695892334
2.704620361328125,3.3851635456085205,5.316614151000977
-2.8008382320404053,1.6261112689971924,-4.912623882293701
-1.3314098119735718,1.333403468132019,3.455498456954956
0.7189922332763672,-2.0839662551879883,4.697302341461182
-2.1005663871765137,-2.342625617980957,-4.814268589019775
0.49066826701164246,0.4819812774658203,1.8000566959381104
2.578791618347168,-0.9548444151878357,6.833407878875732
-3.0120019912719727,-0.8002538084983826,-4.300978183746338
-0.5480380654335022,1.8704760074615479,4.801631450653076
1.6192575693130493,-0.8035721182823181,6.404749393463135
-4.676712512969971,-2.5836827754974365,-5.79977560043335
-0.5700440406799316,1.0736483335494995,-7.5933122634887695
4.523164749145508,2.2012135982513428,7.2261786460876465
0.9577276110649109,0.7705883383750916,6.479918479919434
-4.741325378417969,-0.5048210620880127,-8.535649299621582
-2.948408365249634,-0.4149295389652252,-5.457856178283691
8.132816314697266,4.778485298156738,6.96000862121582
-6.640305042266846,0.5421522259712219,0.7188084721565247
-9.14291763305664,-2.11145281791687,-2.371047019958496
10.227913856506348,-2.8596205711364746,-0.7017480134963989
12.863662719726562,8.709925651550293,2.1899149417877197
-5.081052303314209,1.814139723777771,-6.73799467086792
-7.379781246185303,0.5342961549758911,-12.230634689331055
-0.779833197593689,3.658395528793335,-1.3146897554397583
1.2726714611053467,-1.2298927307128906,1.2729902267456055
-0.4078463315963745,1.7442636489868164,-1.141596794128418
