class_name,Acceleration_X,Acceleration_Y,Acceleration_Z,Gryoscope_X,Gryoscope_Y,Gryoscope_Z
,-1.596191406,-1.252319336,-0.972488403,-0.706586421,-0.777064621,1.12945962
,-1.698913574,-1.26612854,-0.96585083,-0.352950335,-0.618108213,0.775742352
,-1.745513916,-1.209365845,-0.945281982,0.200235352,-0.601172149,0.272649646
,-1.752426147,-1.182632446,-0.913497925,0.833133996,-0.813101411,-0.242973506
,-1.738357544,-1.165802002,-0.867706299,1.364070058,-1.220088363,-0.641466796
,-1.694076538,-1.115982056,-0.818557739,1.665330291,-1.698269367,-0.957963288
,-1.668395996,-1.090591431,-0.764221191,1.742012262,-2.090784073,-1.193835497
,-1.668395996,-1.090591431,-0.764221191,1.690884948,-2.193578243,-1.41089344
,-1.62802124,-1.076568604,-0.629150391,1.540940166,-2.060849667,-1.698483229
,-1.62802124,-1.076568604,-0.629150391,1.421564698,-1.728865862,-2.030856371
,-1.553543091,-1.005218506,-0.547592163,1.418391109,-1.358387113,-2.341553926
,-1.553543091,-1.005218506,-0.547592163,1.552908182,-1.21270287,-2.585489511
,-1.3203125,-0.859344482,-0.478668213,1.766480327,-1.402164459,-2.720770359
,-1.206497192,-0.841049194,-0.436920166,1.939019322,-1.703413486,-2.766666412
,-1.206497192,-0.841049194,-0.436920166,1.955935717,-1.890098691,-2.853956223
,-0.988464355,-0.688583374,-0.326293945,1.85221684,-1.962271452,-2.982168674
,-0.988464355,-0.688583374,-0.326293945,1.750860929,-1.967668891,-3.044137955
,-0.898925781,-0.617858887,-0.25390625,1.644174695,-1.920008659,-3.056749344
,-0.766571045,-0.555236816,-0.201644897,1.50648129,-1.786239386,-3.023209572
,-0.625152588,-0.513153076,-0.172988892,1.353876829,-1.504250526,-2.936401844
,-0.511154175,-0.468444824,-0.12437439,1.151056886,-1.191197634,-2.811291695
,-0.408126831,-0.384140015,-0.09928894,0.942419469,-0.980994046,-2.695285559
,-0.299545288,-0.301177979,-0.094482422,0.824202001,-0.979810774,-2.54377389
,-0.226821899,-0.202270508,-0.094940186,0.869764447,-1.107498169,-2.335879326
,-0.14201355,-0.114227295,-0.07484436,0.99813813,-1.270159245,-2.075216055
,-0.047714233,-0.06401062,-0.077575684,1.114634395,-1.231476068,-1.791086078
,0.03137207,-0.036224365,-0.055175781,1.098890781,-1.008488774,-1.503608704
,0.10105896,0.027130127,-0.059890747,0.982021451,-0.695015252,-1.1461097
,0.163925171,0.058410645,-0.076629639,0.858031332,-0.327115536,-0.759221137
,0.212646484,0.051834106,-0.078475952,0.813614368,-0.014765897,-0.431464851
,0.264007568,0.076889038,-0.065322876,0.871110141,0.180856064,-0.144275948
,0.301864624,0.108932495,-0.052642822,1.023944378,0.233082786,0.172267377
,0.323379517,0.116607666,-0.033752441,1.240855694,0.203735813,0.516066015
,0.31829834,0.103912354,-0.001327515,1.449754357,0.082558259,0.799785078
,0.312164307,0.123153687,0.051101685,1.544116974,-0.102630235,1.038999557
,0.299850464,0.117233276,0.082870483,1.487440705,-0.251234084,1.272671103
,0.286636353,0.08480835,0.107116699,1.314365387,-0.223806724,1.514203668
,0.265655518,0.058883667,0.13949585,1.126476645,-0.125762194,1.78271234
,0.243041992,0.014266968,0.158996582,1.004741192,0.065757439,2.073278189
,0.205429077,-0.021484375,0.180023193,0.993372381,0.315733463,2.339391947
,0.1615448,-0.048217773,0.201721191,1.02777648,0.50329268,2.540767193
,0.125045776,-0.039123535,0.22428894,0.989285231,0.576220691,2.75326705
,0.067153931,-0.048431396,0.20111084,0.86761874,0.520778239,3.032210827
,-0.022460938,-0.103134155,0.170211792,0.731587648,0.445322335,3.294163704
,-0.107833862,-0.140792847,0.150375366,0.671070516,0.427387804,3.437199354
,-0.187744141,-0.155349731,0.16217041,0.695857882,0.482852936,3.506886244
,-0.276794434,-0.196853638,0.156570435,0.815670848,0.617011249,3.508447409
,-0.365905762,-0.260482788,0.16557312,1.022429585,0.771709502,3.48073554
,-0.424728394,-0.281051636,0.207824707,1.227535605,0.908053756,3.550362825
,-0.527450562,-0.323608398,0.268325806,1.402712822,0.929602444,3.684203625
,-0.616714478,-0.331863403,0.353912354,1.454834819,0.85750854,3.879402161
,-0.725814819,-0.322784424,0.429244995,1.377023101,0.796594858,4.117685795
,-0.868011475,-0.32019043,0.488342285,1.16313827,0.788817942,4.283258438
,-1.02571106,-0.333297729,0.531585693,0.819474638,0.85746038,4.221670151
,-1.162643433,-0.336837769,0.551879883,0.427471429,0.931991577,3.996901989
,-1.263916016,-0.345336914,0.571212769,0.07998804,0.989499629,3.762026787
,-1.378479004,-0.403213501,0.563690186,-0.08218728,0.919656098,3.555837154
,-1.454086304,-0.433578491,0.567001343,0.038749792,0.616516173,3.428027153
,-1.516189575,-0.400100708,0.605270386,0.345104665,0.0976725,3.40570426
,-1.56741333,-0.386642456,0.633621216,0.639204741,-0.349182487,3.432996035
,-1.676483154,-0.367630005,0.678283691,0.819544435,-0.681526065,3.381580353
,-1.761444092,-0.301940918,0.741989136,0.811592996,-0.877628505,3.274398804
,-1.860748291,-0.319778442,0.783615112,0.622693658,-0.864282608,3.09322238
,-1.96144104,-0.330596924,0.833709717,0.251000792,-0.708193362,2.826132059
,-2.071411133,-0.357818604,0.845947266,-0.188843951,-0.571827829,2.453848362
,-2.192596436,-0.38381958,0.839523315,-0.549987495,-0.593581557,1.953307509
,-2.287246704,-0.345428467,0.837921143,-0.734315813,-0.819576621,1.358511448
,-2.321075439,-0.333404541,0.830276489,-0.733168244,-1.152636051,0.785956383
,-2.336120605,-0.333404541,0.833557129,-0.667480826,-1.619252563,0.245243311
,-2.302108765,-0.258026123,0.811355591,-0.634689629,-1.99409163,-0.212729573
,-2.22819519,-0.256164551,0.800994873,-0.73914063,-2.190135002,-0.594879627
,-2.130325317,-0.245071411,0.777267456,-0.961209953,-2.185740948,-0.910648763
,-2.061645508,-0.22354126,0.726333618,-1.252267122,-1.993255973,-1.274778247
,-1.977920532,-0.220825195,0.66809082,-1.50701654,-1.735393763,-1.756424189
,-1.897064209,-0.217224121,0.59375,-1.607892513,-1.599107265,-2.31624794
,-1.805770874,-0.212051392,0.518768311,-1.520541668,-1.624483466,-2.892603636
,-1.713134766,-0.207931519,0.457931519,-1.265614867,-1.77037704,-3.436989546
,-1.598526001,-0.165328979,0.414901733,-0.955174923,-1.982583642,-3.822617769
,-1.484115601,-0.103057861,0.386184692,-0.685325325,-2.247571707,-4.020549297
,-1.316238403,-0.030685425,0.356521606,-0.577726185,-2.400251389,-4.005212784
,-1.116088867,-0.01008606,0.307327271,-0.546455324,-2.2220366,-3.824550629
,-0.928100586,0.011749268,0.32244873,-0.616742015,-1.889785767,-3.540376186
,-0.762680054,0.034103394,0.311431885,-0.848345459,-1.473075867,-3.189666033
,-0.685211182,-0.018249512,0.247817993,-1.138579965,-1.061571717,-2.975804806
,-0.636077881,-0.013183594,0.20413208,-1.289583325,-0.795206606,-3.011206627
,-0.535568237,0.092636108,0.184997559,-1.232343197,-0.726990223,-3.0600667
,-0.431671143,0.106643677,0.14390564,-1.006658673,-0.808449924,-2.982746363
,-0.319564819,0.112701416,0.088592529,-0.675548911,-0.894001067,-2.774892569
,-0.167999268,0.148330688,0.058425903,-0.319489062,-0.852233887,-2.42647028
,0.013687134,0.139450073,0.061859131,-0.055254202,-0.70624423,-1.929890275
,0.170257568,0.106933594,0.062423706,0.061781343,-0.503192544,-1.260336995
,0.240524292,0.049118042,0.036468506,0.003320429,-0.19100751,-0.500584245
,0.219589233,-0.052276611,-0.0340271,-0.031843416,0.166501626,0.01611026
,0.237136841,-0.083862305,-0.07081604,0.117558055,0.471929461,0.191895396
,0.283370972,-0.005386353,-0.069641113,0.446436614,0.690160334,0.268178463
,0.287475586,0.008712769,-0.076400757,0.841381013,0.790089071,0.381605417
,0.310195923,-0.008499146,-0.096038818,1.209609032,0.799207985,0.600980937
,0.348510742,-0.024169922,-0.102279663,1.580618262,0.760097325,0.928898036
,0.372848511,-0.000717163,-0.039550781,1.786986351,0.591274202,1.31069684
,0.356842041,0.035171509,-0.007553101,1.77329433,0.314494282,1.748043537
,0.336578369,0.005615234,-0.006820679,1.610360265,0.138097957,2.267075062
,0.253829956,-0.020431519,0.032730103,1.40666461,0.17853646,2.805471182
,0.151321411,-0.001617432,0.075515747,1.263199568,0.420754939,3.276597738
,0.046615601,-0.003005981,0.119094849,1.263534904,0.770390689,3.562551498
,-0.041137695,0.005752563,0.18687439,1.380827188,1.175316095,3.722025394
,-0.178512573,0.0287323,0.269515991,1.52795136,1.446555376,3.79432106
,-0.344360352,0.006347656,0.350860596,1.632547259,1.563849211,3.723932743
,-0.489135742,-0.00692749,0.447875977,1.67852807,1.540571094,3.577070236
,-0.620727539,0.041275024,0.565826416,1.6246984,1.398403764,3.496286869
,-0.760940552,0.078353882,0.656188965,1.497960687,1.14058578,3.533634424
,-0.871871948,0.045791626,0.716461182,1.365200758,0.864109218,3.662574291
,-0.999694824,0.049835205,0.787460327,1.278428912,0.662944973,3.813586235
,-1.150085449,0.082351685,0.854507446,1.271179795,0.600005925,3.867423534
,-1.327651978,0.069793701,0.960601807,1.298129082,0.631177962,3.682920933
,-1.499847412,0.0415802,1.128219604,1.143798351,0.553631783,3.276040792
,-1.712265015,-0.044326782,1.228012085,0.889637768,0.420292348,2.717633009
,-1.893234253,-0.168823242,1.372894287,0.514874518,0.195159376,2.245607615
,-2.045455933,-0.217910767,1.44972229,0.046715841,-0.333029091,1.732810497
,-2.105377197,0.012741089,1.414474487,-0.282667905,-1.063415885,1.118807793
,-2.103820801,0.161499023,1.460144043,-0.445186257,-1.767653704,0.651846468
,-2.167205811,0.044082642,1.499404907,-0.445186257,-1.767653704,0.651846468
,-2.172958374,-0.005096436,1.489028931,-0.538754046,-2.208129406,-0.051772118
,-2.119415283,-0.001846313,1.517929077,-0.538754046,-2.208129406,-0.051772118
,-2.082580566,-0.033828735,1.484405518,-1.348924398,-1.538671136,-1.009200096
,-2.091949463,-0.144012451,1.364562988,-1.348924398,-1.538671136,-1.009200096
,-2.103744507,-0.152908325,1.299179077,-2.001312017,-1.194019794,-1.819497705
,-2.025878906,-0.192672729,1.199234009,-2.513126373,-1.094221234,-2.74801445
,-1.928161621,-0.211135864,1.09135437,-2.795295238,-1.207562447,-3.641923428
,-1.784759521,-0.024353027,0.938095093,-2.862480402,-1.491929412,-4.332417965
,-1.525192261,0.044784546,0.821517944,-2.594742775,-1.875537872,-4.65604496
,-1.265869141,0.125259399,0.721343994,-2.1462183,-2.194675684,-4.564538002
,-1.027374268,0.204574585,0.658584595,-1.62666595,-2.332175255,-4.123507977
,-0.775039673,0.205535889,0.638122559,-1.209025383,-2.260241508,-3.538986683
,-0.57699585,0.182357788,0.62322998,-1.083318233,-1.859536767,-2.935917616
,-0.407730103,0.223526001,0.617584229,-1.268339992,-1.29390955,-2.398776531
,-0.35723877,0.196807861,0.55279541,-1.744528651,-0.78979075,-1.834114194
,-0.43788147,0.128662109,0.510192871,-2.360640287,-0.28605333,-1.446897864
,-0.34967041,0.252670288,0.533172607,-2.799006701,-0.007343134,-1.706338644
,-0.278106689,0.355941772,0.54447937,-2.89832139,-0.014320083,-2.235181808
,-0.22479248,0.339050293,0.552841187,-2.639425039,-0.263104081,-2.503471375
,-0.116744995,0.314193726,0.580322266,-2.127052784,-0.720191181,-2.391463518
,0.028427124,0.33921814,0.641891479,-1.528548241,-1.338985682,-2.00722599
,0.157394409,0.311660767,0.714355469,-1.085392833,-1.946695328,-1.446929216
,0.23223877,0.232055664,0.771575928,-0.968193293,-2.297415257,-0.734216452
,0.161499023,0.126846313,0.771453857,-1.258029342,-2.254546165,0.088240914
,0.133621216,0.044891357,0.749740601,-1.806408525,-1.897500634,0.586182237
,0.118011475,0.042358398,0.76385498,-2.306413651,-1.359479547,0.636129558
,0.071838379,0.015411377,0.739227295,-2.68986702,-0.863817573,0.46047014
,0.005569458,-0.115753174,0.659973145,-2.958702803,-0.532112122,0.377079099
,-0.030151367,-0.282897949,0.568618774,-3.088094711,-0.50162077,0.469293177
,-0.045059204,-0.393768311,0.481384277,-3.040611506,-0.824718654,0.700108588
,-0.10055542,-0.527191162,0.375854492,-2.877362013,-1.339523196,1.070959806
,-0.163986206,-0.74798584,0.266357422,-2.646144629,-1.781779647,1.423376799
,-0.270858765,-0.944274902,0.160415649,-2.418610811,-1.888191104,1.582265496
,-0.404251099,-1.035629272,0.019104004,-2.278873205,-1.569832563,1.457925439
,-0.558029175,-1.145339966,-0.136138916,-2.191936255,-0.920759201,1.135604858
,-0.702774048,-1.258499146,-0.289093018,-2.097634554,-0.123361081,0.710804105
,-0.844116211,-1.264251709,-0.418945313,-1.834486604,0.557036877,0.318858683
,-0.912063599,-1.258666992,-0.493179321,-1.279829502,0.884496748,0.055038486
,-0.946899414,-1.29649353,-0.591247559,-0.585154295,0.740357697,-0.052660283
,-0.991455078,-1.305175781,-0.658462524,0.062094796,0.451559991,-0.107900903
,-1.012649536,-1.221954346,-0.650924683,0.616001964,0.269424021,-0.299227446
,-1.027542114,-1.133956909,-0.606658936,1.075374603,0.258090407,-0.601880252
,-1.019699097,-1.070922852,-0.530212402,1.478705525,0.382416606,-0.951043308
,-0.97227478,-0.985183716,-0.435791016,1.88731277,0.525736213,-1.308384418
,-0.898529053,-0.860046387,-0.326629639,2.321373463,0.637934148,-1.617367506
,-0.807250977,-0.788085938,-0.236083984,2.703501225,0.676101208,-1.848771691
,-0.70098877,-0.698425293,-0.135803223,2.998676062,0.777415335,-2.031610012
,-0.589614868,-0.519577026,-0.04498291,3.243562222,0.877453804,-2.125139236
,-0.48197937,-0.382156372,0.010513306,3.425083876,0.892772555,-2.044169903
,-0.370422363,-0.323791504,0.076965332,3.582688332,0.885677636,-1.816159248
,-0.291625977,-0.229202271,0.19367981,3.765680075,0.953941107,-1.523493767
,-0.234573364,-0.107711792,0.274383545,3.882873058,1.040323138,-1.250702143
,-0.197616577,-0.028060913,0.35609436,3.92809844,1.173639655,-0.994114339
,-0.172821045,0.080307007,0.454788208,3.942586184,1.365543842,-0.763084888
,-0.154098511,0.196914673,0.587539673,3.969625711,1.535989285,-0.544197798
,-0.141830444,0.277786255,0.628982544,3.823378086,1.554059982,-0.343104094
,-0.14956665,0.309524536,0.631576538,3.581189394,1.461778164,-0.089998864
,-0.16104126,0.375549316,0.667724609,3.425872326,1.394971251,0.199716315
,-0.15272522,0.459411621,0.678482056,3.401653051,1.322808027,0.475747883
,-0.148361206,0.479064941,0.680938721,3.484425306,1.306568384,0.759544432
,-0.148376465,0.496795654,0.711425781,3.663751125,1.387914419,1.031262279
,-0.179382324,0.558990479,0.819793701,3.962220192,1.548099518,1.252281189
,-0.206253052,0.615737915,0.928833008,4.171565056,1.623837113,1.366064191
